title,link,number_of_citation,article_type,publisher,keyword,abstract,publish_date,publication_title,authors,affiliations,countries
Energy Efficient Multipath Routing in Large Scale Sensor Networks with Multiple Sink Nodes,https://link.springer.com/chapter/10.1007/11573937_42,16,conference,Springer,none,"Due to the battery resource constraint, it is a critical issue to save energy in wireless sensor networks, particularly in large sensor networks. One possible solution is to deploy multiple sink nodes simultaneously. In this paper, we propose a protocol called MRMS (Multipath Routing in large scale sensor networks with Multiple Sink nodes) which incorporates multiple sink nodes, a new path cost metric for improving path selection, dynamic cluster maintenance and path switching to improve energy efficiency. MRMS is shown to increase the lifetime of sensor nodes substantially compared to other algorithms based on a series of simulation experiments.",2005,Advanced Parallel Processing Technologies,"Yuequan Chen,Edward Chan,Song Han","(Department of Computer Science,City University of Hong Kong, )",
SLEDS: A DSL for Data-Centric Storage on Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-030-11238-7_5,none,conference,Springer,none,"The dynamicity requirements of urban sensor networks rise new challenges to the development of data management and storage models. Software component techniques allow developers to build a software system from reusable, existing components sharing a common interface. Moreover, the development of urban sensor networks applications would greatly benefit from the existence of a dedicated programming environment. This paper proposes SLEDS, a Domain-Specific Language for Data-Centric Storage on Wireless Sensor Networks. The language includes high-level composition primitives, to promote a flexible coordination execution flow and interaction between components. We present the language specification as well as a case study of data storage coordination on sensor networks. The current specification of the language generates code for the NS2 simulation environment. The case study shows that the language implements a flexible model, which is general enough to be used on a wide variety of sensor network applications.",23 January 2019,Big Social Data and Urban Computing,"Marcos Aurélio Carrero,Aldri Luiz dos Santos,Carmem S. Hara,Martin A. Musicante,Marcos Aurélio Carrero","(Universidade Federal do Paraná,Curitiba,Brazil),(Universidade Federal do Rio Grande do Norte,Natal,Brazil),(FAE Centro Universitário – Paraná,Curitiba,Brazil)","Brazil,Brazil,Brazil"
OSEP: An Optimized Stable Election Protocol in Heterogeneous Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-981-15-8297-4_20,2,conference,Springer,none,"The wireless sensor networks (WSNs) are attracting researchers because of their extensive variety of applications in different aspects. They perform monitoring responsibility in all kinds of the environment including harsh environments. Thus, a stable network is required for gathering data for a long duration from the monitoring areas. This constancy of the networks depends on the load balancing among the deployed nodes. The stability of networks can be enlarged by the clustering which executes a commanding role in the effective exploitation of energy degeneracy of their batteries and assistances in extending the network lifespan. The communication among the nodes and sink is consumed the highest energy which requires a procedure that can decrease the communication cost. In this paper, we deliberate an enhanced stable election protocol for improving the lifecycle of the heterogeneous WSNs. In the optimization of SEP protocol, three parameters are considered for effective cluster heads selection, namely the nodes remaining energy, node distance from the base station, and total network energy. In this methodology, a threshold-based formula is proposed which considers a different type of energies of the networks such as current energy of the networks, and preliminary and residual energy of the nodes which provides even load balancing. The proposed method contributes a dynamic clustering to lowering energy consumption and avoiding the load over the cluster heads. The number of active and dead, the sum of energy depletion, and the number of messages transferred to the control node matrices are considered to examine the enactment of the proposed scheme by using the MATLAB. After comprehensive analysis, it has been evident that the projected scheme accomplishes superior to that of the existing methods.",13 January 2021,Recent Innovations in Computing,"Samayveer Singh,Aruna Malik,Pradeep Kumar Singh","(Department of Computer Science & Engineering,Dr B R Ambedkar National Institute of Technology Jalandhar,Jalandhar,Punjab,India),(Department of Computer Science & Engineering,ABES Engineering College,Ghaziabad,Uttar Pradesh,India)","India,India"
Design Approach of Self-Organized Routing Protocol in Wireless Sensor Networks Using Biologically Inspired Methods,https://link.springer.com/chapter/10.1007/978-81-322-1823-4_19,none,conference,Springer,none,"Wireless sensor networks are composed of a large number of nodes equipped with radios for wireless communication, sensors for sensing the environment, and CPU’s for processing applications and protocols. A significant number of wireless sensor networks consist of battery-powered nodes to be able to operate unattended. Such networks require autonomy of management (self-organization), robustness, scalability, fault tolerance, and energy efficiency in all aspects of their operation. These properties are especially important for routing, since multi-hop communication is a primitive wireless sensor network operation that is robust, scalable, and adaptive with fault-prone as well as energy intensive. The objective is to design the routing protocol for robustness in self-organization in wireless sensor networks. In this paper, we try to design the novel architecture of robustness in self-organization with the consideration of three different bioinspired methods, i.e., BeeSensor, self-organized data gathering scheme (SDG), and AntHocnet for comparative study.",01 January 2014,Proceedings of Ninth International Conference on Wireless Communication and Sensor Networks,"A. N. Thakare,L. G. Malik","(G. H. Raisoni College of Engineering,Nagpur,India)",India
Adaptive Data Aggregation for Clustered Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-540-73549-6_47,1,conference,Springer,none,"Wireless sensor network (WSN) has emerged as an event-driven paradigm based on the collective effort of numerous sensing nodes. Due to the dynamic topology and random deployment, incorporating adaptive behavior into protocols in WSNs is important. Hence, we propose an adaptive data aggregation (ADA) scheme for the clustered WSNs. In ADA scheme, the temporal aggregation degree controlled by the reporting frequency at sensor nodes and the spatial aggregation degree controlled by the aggregation degree at Cluster Heads (CHs) are determined by the current scheme state according to the observed reliability. Furthermore, the ADA scheme is mainly performed at the sink node, with a few functions at CHs and sensor nodes. Performance results show that the scheme state converges to the desired reliability starting from any initial state.",2007,Ubiquitous Intelligence and Computing,"Huifang Chen,Huifang Chen,Hiroshi Mineno,Tadanori Mizuno,Yoshitsugu Obashi,Tomohiro Kokogawa","(Dept. of Information Science and Electronic Engineering,Zhejiang University,No. 38,Zheda Road,Hangzhou 310027,P.R. China),(Dept. of Computer Science,Shizuoka University,3-5-1 Johoku,Hamamatsu,Shizuoka 432-8011,Japan),(NTT Service Integration Lab.,NTT Corporation,3-9-11 Midori,Musashino,Tokyo 180-8585,Japan)","China,Japan,Japan"
Packet Delivery Comparison Using Artificial Bee Colony Algorithm with Dynamic Technique,https://link.springer.com/chapter/10.1007/978-981-19-5403-0_8,none,conference,Springer,none,"Clustering is an excellent strategy to create a better path that does not cause any difficulties while sending data and the artificial bee colony algorithm may be an efficient optimisation method for the acquisition model of bees. In this paper, the dynamic technique has been used with an artificial bee colony. This technology makes packet delivery faster. The packet delivery is fast as compared to TORA LEACH and INSENS. Packet delivery comparison has been done using an artificial bee colony algorithm with a dynamic technique. It has been seen that due to the use of this technology, packet distribution has happened at a very fast speed. Whereas the packet delivery speeds of other technology are very less.",29 November 2022,Human-Centric Smart Computing,"Mirza Samiulla Beg,Akhilesh A. Waoo","(Department of Computer Science & IT,AKS University,Satna,Madhya Pradesh,India)",India
A Framework for Enhancing Network Lifetime in Internet of Things Environment Using Clustering Formation,https://link.springer.com/chapter/10.1007/978-981-16-2183-3_39,none,conference,Springer,none,"Internet of Things (IoT) is one of the current technology that gains the highest acceptance from various industries and academia nowadays. The growth of this technology has streamlined the day-to-day activities of individuals. It can be stated that day-to-day activities in the industries without the aid of the IoT is becoming harder and harder due to the manual process. This study investigates the issues of energy consumption in the IoT environment due to denial of service (DoS) attack in the IoT environment. Besides, a solution that remedies the issues is proposed in this study. The contributions of this study are categorized into two aspects. Firstly, the study described the components of the IoT, which includes the sensor nodes. Secondly, the study emphasizes in improving the energy of the nodes to enhance the network lifetime in the IoT environment. To achieve the milestone the study was implemented using MATLAB, and thereby considering the enabling technology such as wireless sensor network (WSN) and the RFID in the perception layer of IoT. The results reveal that the network lifetime has improved significantly with about 6% improvements as compared with security-based modified LEACH (MS-LEACH).",14 November 2022,International Conference on Artificial Intelligence for Smart Community,"Abdulrahman Aminu Ghali,Rohiza Ahmad,Hitham Alhussian","(Computer and Information Sciences Department,Universiti Teknologi PETRONAS,32610,Seri Iskandar,Perak Darul Ridzuan,Malaysia)",Malaysia
An SDN-Based Strategy for Reliable Data Transmission in Mobile Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-030-19562-5_9,1,conference,Springer,none,"Wireless sensor networks have enormous applications in today’s world and have much more applications in near future. Wireless sensor networks are less reliable than other traditional networks due to its low power capabilities, limited energy, and other resources. Several applications of wireless sensor networks specifically in the context of hazardous scenarios where the wireless channel is in deprived state and that carry very critical data which need to be delivered to the designated destination with minimal delay and at right time demands a highly reliable network. To achieve better reliability wireless mobile networks could be employed. This paper proposes a novel fidelity model for a hazardous environment where the wireless channel is in deprived condition and early energy exhaustion is a threat by utilizing mobile nodes. The mobility of the node reduces the number of hops and thus increases the likelihood of effective transmissions. The simulations have proven better utilization of energy and the proposed methodology outperforms with other traditional methods in achieving reliability with minimal delay and minimal energy utilization.",19 October 2019,EAI International Conference on Big Data Innovation for Sustainable Cognitive Computing,"V. Shubha Rao,M. Dakshayini","(Department of Computer Science and Engineering,BMS College of Engineering,Bangalore,India),(Department of Information Science and Engineering,BMS College of Engineering,Bangalore,India)","India,India"
Effective Centralized Trust Management Model for Internet of Things,https://link.springer.com/chapter/10.1007/978-3-030-03493-1_6,none,conference,Springer,none,"The emergence of the Internet of Things (IoT) is a result of convergence between multiple technologies, like Internet, wireless communication, embedded systems, microelectronic systems and nanotechnology. In 2016, 5.5 million objects are connected every day in the world. A number that could quickly reach billions by 2020 [1]. Gartner predicts that 26 billion objects will be installed in 2020. The market for connected objects could range from a few tens of billions to up to several thousand billion units. Among the vital components of IoT, we find wireless sensor networks (WSNs). Wireless sensor networks as a vital component of the IoT, allow the representation of dynamic characteristics of the real world in the virtual world of the Internet. Nevertheless, the opening of these types of network to the Internet presents a serious problem stand point security. For that, the implementation of intrusion detection mechanisms is essential to limit the internal and external attacks that threaten the smooth running of the network. In this paper, we propose an efficient trust management model which seeks deeply through the nodes to detect attacks that threaten wireless sensor networks. Our model includes a geographical localization system used to identify the nodes location. Although, it includes a set of rules detection attacks based on different parameter analysis. Furthermore, we propose a mathematical model for trust establishment and its update on the network. During the simulations we observe an improvement of the efficiency of the implemented geo-location model and also a reasonable energy consumption. Similarly, we have been able to evince the efficiency of our model in terms of attacks detection rate.",09 November 2018,Intelligent Data Engineering and Automated Learning – IDEAL 2018,"Hela Maddar,Wafa Kammoun,Habib Youssef","(PRINCE Research Laboratory ISITCom,Sousse University,Hammam Sousse,Sousse,Tunisia)",Tunisia
Flower Pollination Optimization and RoI for Node Deployment in Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-981-13-1742-2_17,1,conference,Springer,none,"Wireless Sensor Network (WSN) most popular area of research where lots of work done are in this field. Energy efficiency is one of the most focusing areas because the lifetime of the network is the most common issue. Many algorithms work for cluster and these algorithms form cluster either distance or neighbor node. In our study, we focus on node deployment approach and after that, we focus on routing algorithm. In the Wireless Sensor Network, the node placement is the essential part for the proper communication between the sensor nodes and Base Station (BS). For better communication nodes should be aware of their own or neighbor node’s location. Better optimization of resources and performance improvement are the main concern for the Wireless Sensor Network. Optimal techniques should be utilized to place the nodes at the best possible locations for achieving the desired goal. For node placement, flower pollination optimization is used to generate the better result. Base Station is responsible for the communication of nodes with each other and it should be reachable to nodes. For this Region of Interest (RoI) is helpful to choose the best location. Placement of Base Station in the middle is the suitable place for the static nodes deployment and there should be another strategy for the dynamic environment. Nodes should be connected to each other for the transmission of data from the source to Base Station properly. From the MATLAB simulation, it has been shown that the proposed methodology improves the network performance in terms of dead nodes, energy and the various packets sent to Base Station.",30 December 2018,Information and Communication Technology for Intelligent Systems,"Kapil Keswani,Anand Bhaskar","(Department of ECE,Sir Padampat Singhania University,Udaipur,India)",India
An Efficient and Secure Session Key Management Scheme for Cluster Based Wireless Sensors Networks,https://link.springer.com/chapter/10.1007/978-3-319-09265-2_5,1,conference,Springer,none,"Wireless Sensor Networks (WSNs) are often deployed in hostile environments, which make such networks highly vulnerable and increase the risk of attacks against this type of network. WSN comprises of large number of sensor nodes with different hardware abilities and functions. Due to the limited memory resources and energy constraints, complex security algorithms cannot be used in sensor networks. Therefore, it is necessary to well balance between the security level and the associated energy consumption overhead to mitigate the security risks. In this paper, we present an Efficient and Secure Session Key Management Scheme for Cluster-Based Wireless Sensors Networks (ESSKM). The proposed technique based on symmetric key mechanism, provides an improved session key establishment by updating periodically the session key within a cluster, hence avoids different type of attacks from malicious nodes and mitigates the node compromise attack. Finally, through the network simulator tool (NS-2), the security analysis and performance simulation demonstrate that ESSKM not only achieves efficient security, but also provides energy saving with low storage overhead.",2014,Pervasive Computing and the Networked World,"Abdoulaye Diop,Yue Qi,Qin Wang","(School of Computer and Communication Engineering,University of Science and Technology Beijing,Beijing,China)",China
Improved WEMER Protocol for Data Aggregation in Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-981-13-5802-9_81,none,conference,Springer,none,"The wireless sensor networks are the decentralized and self-configuring network in which sensor nodes can sense the surrounding environment and pass the information to the base station. Due to decentralized nature and distant deployment, the consumption of energy is one of the major issues of wireless sensor networks. To reduce consumption of energy in wireless sensors, hierarchal clustering is the efficient type of clustering technique. In this research work, WEMER protocol is implemented and improved to increase lifetime of sensor networks. In the improved WEMER protocol, whole network is divided into many clusters, and for each cluster, one cluster head is selected. The proposed WEMER protocol is implemented in MATLAB. The simulation results show that proposed WEMER protocol has less number of dead nodes send more number of packets and less energy consumption.",24 April 2019,"Emerging Research in Electronics, Computer Science and Technology","K. K. Thashrifa,R. Bhagya","(Department of Telecommunication Engineering,R.V. College of Engineering,Bangalore,India)",India
SEP-E (RCH): Enhanced Stable Election Protocol Based on Redundant Cluster Head Selection for HWSNs,https://link.springer.com/chapter/10.1007/978-3-642-37949-9_9,8,conference,Springer,none,"In this paper, an improved redundant cluster head selection mechanism for SEP-E has been proposed to balance the network load and to extend the network life time. In order to select reasonable cluster heads, our scheme first select an initial cluster head and a tentative or redundant cluster head in every cluster at each round. The node which has higher remaining energy and minimum mean distance is elected as cluster head of current round. Simulation results illustrate that SEP-E (RCH) prolongs the network life effectively, the time which first node dies, half of the node dies and last node dies is longer than SEP-E.",2013,"Quality, Reliability, Security and Robustness in Heterogeneous Networks","Raju Pal,Ritu Sindhu,Ajay K Sharma","(Dept. of Computer Science and Engineering,Galgotias University,Gr. Noida,India),(Dept of Computer Science and Engineering,NIT,Jaladhar,India)","India,India"
Graph Theory-Based Numerical Algorithm to Secure WSAN Network with Low Delay and Energy Consumption,https://link.springer.com/chapter/10.1007/978-981-15-7990-5_3,none,conference,Springer,none,"Aiming at the defects of low speed and high consumption of traditional wireless sensor and actuator networks, this paper studies the wireless sensor and actuator network repair algorithm based on graph theory. This paper first analyzes the concept of the wireless sensor and sensor network, and then presents the cooperation algorithm in the wireless sensor and sensor network. The NS2 simulation model topology and truncation points are basically fixed. The simulation results show that the real-time performance and power consumption of the proposed algorithm are better than comparing the K-IDS algorithm and the RCR algorithm.",28 November 2020,Proceedings of International Conference on Smart Computing and Cyber Security,"Ju Jinquan,Mohammed Abdulhakim Al-Absi,Ahmed Abdulhakim Al-Absi,Mangal Sain,Hoon Jae Lee","(Department of Computer Engineering,Dongseo University,47 Jurye-ro,Sasang-gu,Busan,47011,Republic of Korea),(Department of Smart Computing,Kyungdong University,46 4-gil,Bongpo,Gosung,Gangwon-do,24764,Republic of Korea),(Division of Information and Communication Engineering,Dongseo University,47 Jurye-ro,Sasang-gu,Busan,47011,Republic of Korea)",
Survey on Energy Efficient Approach for Wireless Multimedia Sensor Network,https://link.springer.com/chapter/10.1007/978-981-16-4538-9_3,none,conference,Springer,none,"After advancement in WSN, wireless multimedia sensor networks (WMSNs) used for acquiring multimedia data like images, audio, and video streaming as well as scalar data will transmit to the receiver end. Energy is the most critical factor in a wireless network using sensors. In this paper, we compare the different energy-efficient techniques that have been proposed in wireless multimedia communication for energy-constrained wireless multimedia sensor networks.",04 January 2022,Proceedings of Third International Conference on Sustainable Computing,"Mayur Bhalia,Arjav Bavarva","(Ph.D. Scholar,Faculty of Technology,RK University,Rajkot,Gujarat,India),(Associate Professor,Department of Electrical Engineering,RK University,Rajkot,Gujarat,India)","India,India"
Adaptive Monitoring Optimization Based on Deep-Q-Network for Energy Harvesting Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-031-32443-7_23,none,conference,Springer,none,"In order to improve the energy efficiency of environmental monitoring for energy harvesting wireless sensor networks (EH-WSNs) in remote areas and achieve energy-neutral operation, an adaptive monitoring and energy management optimization method of EH-WSNs based on deep Q network (DQN) algorithm is proposed. In this paper, aiming at EH-WSNs with single-hop cluster structure, we first present a more realistic energy model established by combining different climate characteristics. Then, the optimization model of maximizing long-term monitoring utility is formulated based on harvested energy constraints. We use deep Q network (DQN) to learn random and dynamic solar energy harvesting process on solar-powered sensor nodes and optimize the monitored performance of EH-WSNs through the replay memory mechanism and freezing parameter mechanism. Finally, we present an adaptive monitoring optimization method based DQN to achieve the long-term utility. Through simulation verification and comparative analysis, in different rainy weather environments, the proposed optimization algorithm has greatly improved in terms of average monitoring reward, monitoring interruption rate and energy overflow rate. Moreover, it also indicates that the proposed algorithm has effective adaptation to the random and dynamic solar energy arrival.",28 May 2023,Mobile Networks and Management,"Xuecai Bao,Peilun Bian,Wenqun Tan,Jugen Nie,Xuecai Bao,Peilun Bian,Wenqun Tan,Xiaohua Xu,Jugen Nie","(Jiangxi Province Key Laboratory of Water Information Cooperative Sensing and Intelligent Processing,Nanchang Institute of Technology,Nanchang,Jiangxi,330099,China),(Jiangxi Provincial Technology Innovation Center for Ecological Water Engineering in Poyang Lake Basin,Jiangxi,330029,China)","China,China"
Real-Time Monitoring of Crop in Agriculture Using Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-981-15-9651-3_62,6,conference,Springer,none,"The paper works on the issue of wireless sensor network (WSN) employed in the agriculture application. Most of research works in WSN are dedicated for various applications like military, medical, home automation, and so on, where the primary intention was to introduce a technology for agriculture with the evolving sensor technologies. Such technology can be considered as E-agriculture. Proposed work consideres sugarcane as a crop under monitoring, where the work mainly aims at monitoring humidity (H), temperature (T), pressure (P), and light intensity (LI) required for the intended crop and also on the land using LBR and MBR routing protocols. Simulation is first carried in Qualnet simulator and extended to real-time sensor. Simulation result shows that MBR routing protocol has achieved a better performance, when compared to LBR.",03 February 2021,Innovative Data Communication Technologies and Application,"Kirankumar Y. Bendigeri,Jayashree D. Mallapur,Santosh B. Kumbalavati","(Department of Electronics and Communication,Basaveshwar Engineering College (A),Bagalkot,Karnataka,587103,India),(Department of Electronics and Instrumentation,Basaveshwar Engineering College (A),Bagalkot,Karnataka,587103,India)","India,India"
Wireless Sensor Network Security,https://link.springer.com/chapter/10.1007/978-3-642-27317-9_33,3,conference,Springer,none,"If sensor networks are to attain their potential, security is one of the most important aspects to be taken care of. The need for security in military applications is obvious, but even more benign uses, such as home health monitoring, habitat monitoring and sub-surface exploration require confidentiality. WSNs are perfect for detecting environmental, biological, or chemical threats over large scale areas, but maliciously induced false alarms could completely negate value of the system. The widespread deployment of sensor networks is directly related to their security strength. These stated facts form the basis for this survey paper. This paper present a brief overview of challenges in designing a security mechanism for WSN, classify different types of attacks and lists available protocols, while laying outline for proposed work.",2012,Advances in Computer Science and Information Technology. Computer Science and Information Technology,"Saurabh Sharma,Amit Sahu,Ashok Verma,Neeraj Shukla","(Computer Science Engineering,Gyan Ganga Institute of Technology & Sciences,Rajiv Gandhi Proudyogiki Vishwavidyalaya,Madhya Pradesh,India),(Computer Technology & Application,Gyan Ganga College of Technology,Rajiv Gandhi Proudyogiki Vishwavidyalaya,Madhya Pradesh,India),(Dept. Computer Science Engineering,Gyan Ganga Institute of Technology & Sciences,Jabalpur,Madhya Pradesh,India),(Computer Technology & Application,Gyan Ganga College of Technology,Jabalpur,Madhya Pradesh,India)","India,India,India,India"
Partitioning-Based Selection of Aggregator Nodes in Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-642-41671-2_96,none,conference,Springer,none,"Since the communication is a main source of energy consumption in WSN, it is preferably to jointly collect sensor data from different sensor nodes, combine it based on specific variables, and forward combined data to the base station. In a typical data aggregator process, the aggregator nodes perform the data aggregation process. However, aggregator nodes can reside in the region, where the attributes of the aggregator node can change easily. In this paper, we study partitioning-based selection aggregator nodes in the WSNs. We argue that selecting an aggregator node from the region, where the attributes of the aggregator node can change easily is not efficient. Thus, in our method, we first propose to partition the sensor networks into several regions, and select an aggregator node only from those regions that are defined to be unchanged. We further formulate the selection process of an aggregator node as a top-k query problem, where we efficiently solve the problem by using a modified Sort-Filter-Skyline (SFS) algorithm. Through the experiments, we will demonstrate that the proposed method outperforms the existing methods by up to several times.",2014,Ubiquitous Information Technologies and Applications,"Aziz Nasridinov,Wuin Jang,Young-Ho Park","(Department of Multimedia Science,Sookmyung Women’s University,Cheongpa-ro 47-gil 100,Yongsan-Ku,Seoul,140-742,Korea)",
A Delay Sensitive Feedback Control Data Aggregation Approach in Wireless Sensor Network,https://link.springer.com/chapter/10.1007/978-3-540-72590-9_54,5,conference,Springer,none,"In wireless sensor networks (WSN) real-time data delivery is a challenging issue, especially when bursty events happen and many emergent packets appear. The cluster-based data aggregation has emerged as a basic and general technique in sensor networks. However, there is a trade-off issue between aggregation waiting (AW) delay and aggregation accuracy. Therefore, we propose a Delay Sensitive Feedback Control (DSFC) model to solve the trade-off issue. Our goal is to decrease the AW delay on the condition of meeting the desired aggregation accuracy for emergent packets when emergent event occurs. Simulation results verify the performance of DSFC, and demonstrate their attraction.",2007,Computational Science – ICCS 2007,"Peng Shao-liang,Li Shan-shan,Peng Yu-xing,Zhu Pei-dong,Xiao Nong","(School of Computer,National University of Defense Technology,Changsha,China)",China
Clustering Methodologies and Their Implications in Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-642-35615-5_26,none,conference,Springer,none,"Currently many algorithms like LEACH, HEED, EECH are applied to sensors networks to achieve better lifetime of a network. But each of these algorithms has some drawback in achieving a effective lifetime of a sensor network. This paper deals with existing algorithm and comparing the simulated results to know the effective solution to increase lifetime of the sensor network.",2012,"Advances in Communication, Network, and Computing","Mohan Aradhya,K. A. Sumithradevi,Andhe Dharani,Vijay Singh","(Department of MCA,R.V. College of Engineering,Mysore Road,Bangalore,India)",India
Optimized Path Selection in Oceanographic Environment,https://link.springer.com/chapter/10.1007/978-3-030-16681-6_50,none,conference,Springer,none,"Wireless sensor networks (WSN) react to events in specified circumstances by sensing, computing and communicating with thousands of sensors arranged at different locations operating in different modes. Typical applications include, but are not limited to, data collection, military operations, surveillance, and medical telemetry. The sensors are battery powered devices and hence their lifetime is very limited. It may not be possible to recharge or replace the battery depending upon the application environment. Communication overhead has to be reduced because energy is a very valuable resource for these sensor nodes. Long distance communication among sensors will cause large amount of energy drain which may reduce the lifetime of the network. In this work we propose Genetic Algorithm (GA) and Gravitational Search based methods to address sensor network optimization problem. The GA, GSA and PSO based clustering of WSN can greatly minimize the total communication distance, thus lengthening the network lifespan. Kerala, on the west coast of India, holds a vital role in India’s fishing industry that gives a sustainable steady income. A new technique based on WSN technology using GA, GSA and PSO methods has been presented in this paper which helps to provide protection to the fishermen while they are in the deep sea. The results obtained from the proposed work shows that the network optimization based on cluster head using GSA has better performance and less energy consumption than the network without clustering.",21 May 2019,Innovations in Bio-Inspired Computing and Applications,"N. V. Sobhana,M. Rahul Raj,B. Gayatri Menon,Elizabeth Sherly","(Rajiv Gandhi Institute of Technology,Kottayam,Kottayam,India),(Illahia College of Engineering and Technology,Muvattupuzha,Mulavoor,India),(Indian Institute of Information Technology and Management-Kerala,Thiruvananthapuram,India)","India,India,India"
Energy Efficient Routing in Wirelss Sensor Network for Moving Nodes Using Moth Flame Algorithm Compared with Vector Based Routing,https://link.springer.com/chapter/10.1007/978-3-031-25088-0_19,none,conference,Springer,none,"Aim: In this chapter energy efficient routing in wireless sensor networks for moving nodes using the Novel Moth Flame Algorithm compared with vector-based routing. This comparative analysis of energy-efficient routing with Novel Mouth Flame method and the Vector based routing protocol is carried out in NS 2 software with ten samples for each technique. The results show that efficient routing in a wireless sensor network for moving nodes, the novel Mouth flame algorithm achieves better energy consumption, delay, and packet delivery ratio when compared to the Vector based routing protocol. Statistical analysis also adds the value to the obtained results with significant value of 0.028 which is P < 0.05. The novel Mouth flame algorithm performs algorithm identifies a set of routes that can satisfy the delay constraints and proves that is better than the Vector based Routing Protocol for energy efficient routing in a wireless sensor network for moving nodes.",15 February 2023,Advanced Communication and Intelligent Systems,"Ramisetty Lakshmi Pavan Kumar, Vijayalakshmi","(Department of Electronics and Communication Engineering,Saveetha School of Engineering,Saveetha Institute of Medical and Technical Sciences,Saveetha University,Chennai,602105,Tamil Nadu,India)",India
Energy-Aware Multi-level Routing Algorithm for Two-Tier Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-319-04483-5_13,5,conference,Springer,none,"Cluster-based multi-hop routing is one of the proficient techniques to prolong the network lifetime of wireless sensor networks (WSNs). In this technique, a cluster head (CH) sends its data packet via other CHs to the sink. However, in most of such routing techniques, a CH selects a single path to forward the data to the sink which results in imbalance energy consumption of some of the CHs along the path and hence limits the network lifetime. In this paper, we propose a new distributed energy-aware multi-level routing algorithm (EMRA) to maximize the network lifetime. In the proposed algorithm, CHs are assigned various levels based on the distance between the CHs and the sink. Furthermore, a backbone network (BN) is constructed over these CHs rooted at the sink. We devise a simple and efficient technique through which each CH in the BN selects a few CHs as forwarding nodes keeping the load balancing among the CHs. Simulation results show that the proposed algorithm outperforms the existing ones in terms of network lifetime.",2014,Distributed Computing and Internet Technology,"Tarachand Amgoth,Prasanta K. Jana,Nabin Ghosh","(Department of Computer Science and Engineering,Indian School of Mines,Dhanbad,Jharkhand,826004,India),(School of Computer Engineering,KIIT University,Bhubaneswar,Odisha,751024,India)","India,India"
A Fuzzy Based Energy Aware Unequal Clustering for Wireless Sensor Networks,https://link.springer.com/chapter/10.1007/978-3-030-00247-3_12,7,conference,Springer,none,"One of the most important issues in wireless sensor networks is energy autonomy. Thereby wireless communication leads to excessive demands of energy. In this paper, a fuzzy based energy aware unequal clustering algorithm is presented. The network is partitioned into certain number of rings. An energy analysis model is proposed to measure the optimal radius of each cluster. This enables to vary the size of clusters from one ring to another, which ensures the load balance of the network. Then, a fuzzy logic system is employed to select suitable cluster head. The fuzzy set relies only on three parameters; residual energy, number of neighboring nodes and centrality of node among its neighbors. The proposed algorithm outperforms other clustering approaches, like LEACH, DUCF and MCFL in terms of energy efficiency and network lifetime.",30 August 2018,"Ad-hoc, Mobile, and Wireless Networks","Sabrine Khriji,Dhouha El Houssaini,Olfa Kanoun,Sabrine Khriji,Ines Kammoun,Dhouha El Houssaini","(Chemnitz University of Technology,Measurement and Sensor Technology,Chemnitz,Germany),(LETI Laboratory,National School of Engineers of Sfax,University of Sfax,Sfax,Tunisia),(Centre for Research on Microelectronics and Nanotechnology,Technopark of Sousse,University of Sousse,Sousse,Tunisia)","Germany,Tunisia,Tunisia"
Energy-Aware Clustering and Routing Scheme in Wireless Sensor Network,https://link.springer.com/chapter/10.1007/978-3-319-21837-3_38,4,conference,Springer,none,"Maximizing the network lifetime is always a main challenge ahead of wireless sensor network (WSN). Clustering and routing has been proved to be energy-efficient strategies for extending the network lifetime. In this paper, we put forward an energy-consumption model for sensors in WSNs and calculate network energy consumption in a short period for any given network configuration, including sensor state scheduling, clustering, and routing information. Then we address an energy-aware optimal planning problem with area coverage and connectivity constraints, seeking for the best sensor scheduling scheme to extend the network lifetime. We formulate it as an Integer Linear Programming (ILP) model, and add some extra constraints to reduce the scale of the model. We use Gurobi to compute this model and compare the basic model, scale-reduced model, with a previous work OPT-ALL-RCC [6]. The simulation results prove that the reduction is necessary and our model have better performance than the previous model.",01 January 2015,"Wireless Algorithms, Systems, and Applications","Chang Lou,Xiaofeng Gao,Fan Wu,Guihai Chen","(Department of Computer Science and Engineering,Shanghai Key Laboratory of Scalable Computing and Systems,Shanghai Jiao Tong University,Shanghai,200240,China)",China
